x1,x2,x3,class
1.4566925510413031,4.549270045140213,7.707838056590221,False
7.319589730332558,4.335144348954038,8.000204571334278,True
0.8015370917850195,4.559458811835672,0.47887516459941715,False
9.470780060029439,3.3535077594001006,3.0940592914003417,True
2.0386952877685705,1.7846076295399127,1.8859491417448548,False
6.2632163919279735,9.633157837008632,2.1083399208685014,True
5.55399665801069,9.011520429873922,8.180181933574303,True
6.48542908120573,1.240932805884437,0.0564508589179924,False
7.73500702168781,5.66157707292886,1.9264065598707336,True
9.137768422492282,2.3722506292270404,4.481924831822745,True
9.023430227313984,1.2661520856523822,5.539516192440809,True
6.091002318791362,7.173040778848189,7.749555999671643,True
2.898552990686951,5.903745691382535,5.281792333857197,True
8.54171655650067,3.6299885808263155,4.835638880859033,True
8.138184927502465,8.904569543890624,6.515067326609668,True
8.473725082277769,9.092967860914605,7.147436398076238,True
5.135789722286814,4.934819258874641,5.826845113501725,True
6.759756847124709,8.613410616424554,1.6470458399195842,True
7.061820603607597,1.2100318609031835,0.5072032497878864,True
2.1914663080812313,3.0985864642647365,6.2117339086876076,False
7.487490901889821,5.682134282382149,3.337407295084719,False
1.1402992513415988,1.928283484433999,5.252832108667903,False
2.0914567294674224,3.898450339202282,9.364167906644235,False
7.132090415917071,6.184843851752674,6.597342762606756,True
5.450878369724225,7.008343372138875,1.6112705356908175,True
8.72876195275348,0.47100633349667076,1.9812197934121867,True
0.943398478556513,1.3997922995482137,6.414348713322557,False
0.6680042808911191,9.458317215236272,4.020216318730734,True
4.741255078502443,3.43665232475586,4.542179444701848,True
5.797369245951253,2.512183742058559,1.4533077051074172,True
4.127207478688186,9.303508400905017,5.978769009484885,True
4.007854450402508,2.60473168207087,7.106729082386276,False
9.980638477753827,3.9054215665450966,2.714071274014991,True
3.0446629254331095,9.367088453925879,9.921811656851911,True
2.319777786929531,0.09740432006755118,0.7999738469473949,False
6.427744234012139,6.2636127340084125,8.533313355359178,True
3.526105532351125,6.738182745198503,4.443301411993757,True
1.8427065688683208,9.765140122453763,0.22837375797385429,True
3.5246542726456367,8.007490303655258,1.4365024983094443,True
0.03219766038458416,7.352095396343693,7.034651884420694,False
1.7448829397976162,3.821526671081694,4.466529279603575,False
1.6098479629362938,8.424463166035789,5.495991701200268,True
6.254198510759448,6.329558472793181,1.3606264023076642,True
5.843884386454677,1.1104510464868445,3.0079634581308143,False
5.790415377626314,2.230859551365949,3.935262397202577,True
7.082668420035294,8.60743805522714,0.8744274131549556,False
4.4153351646833014,0.19986901923670697,1.5431251734960028,False
0.8851166288343737,6.253155892558695,0.9546949382892911,False
9.661479007228657,1.4046790424207745,7.589764114816624,True
1.7020233674850205,9.49848393783917,7.367016044683137,True
8.884013573011442,1.041365015933804,8.337186834543182,True
1.1600390578376318,9.153649649531506,7.840246146321556,True
2.8152872045980715,7.383984161083314,7.796939904150218,True
0.3502745863079937,0.14195704645138085,5.066095897033329,False
1.2500202260471083,6.309464565332288,0.5211084885433437,False
5.106230637242096,2.0353801170300234,0.47515183354064683,False
8.524422236254283,5.88126728355813,0.2935766134346207,True
9.629848958135806,7.670441352336475,6.8851864474860855,False
5.7834126582383,2.326734771059491,9.865162424356802,False
2.2274583106577506,8.799664476587326,1.201026262886079,True
3.0640384037012582,8.816443746322484,6.962263020695751,True
1.919964054637332,0.8826818433861705,3.4325543490668076,False
