x1,x2,x3,x4,x5,x6,x7,x8,class
1.0880695606057584,1.1083531855515791,0.057024394265276515,0.4143403772257911,-0.11133518054665098,-0.0957221533937101,0.4994350261322055,0.8850917601296217,0.0
0.8428072024863968,0.7588025827607294,0.9326847601787243,0.277105217043092,0.5512153889706518,0.5367917737315273,0.6870756297157028,0.14999228275751178,0.0
1.0126714023838845,0.7165630360851569,0.8489854091744925,0.4350219777322387,-0.006365447600456237,0.39261901161073065,-0.036126682291001244,0.847230602490639,0.0
1.3090451550596653,0.8338734328101234,0.19378021322884137,0.5840935298361485,1.0336549412912932,-0.2519456340131113,0.6002977296274046,0.16874523555993018,2.0
0.03478376096055281,0.7214407598864351,0.1503797031926498,0.5887480311711031,0.18969792338218397,0.03865040327688427,0.27293537784079414,0.5171622558067506,2.0
0.6338035863903081,0.25457630994201047,0.19772310703498008,1.0333261360430872,0.8901813078312047,0.01687700747175093,0.30965924133555645,0.029931983899392847,1.0
0.4185906605083164,0.7192063354313672,0.8186942693532269,0.1044662624627696,0.36669176807163695,0.9452147309047283,0.34003331886825905,0.5158462482484313,1.0
0.7746505705647004,0.3596663669226738,0.1264618828119992,0.5345733250672694,-0.10364383828017015,0.9276056952093384,-0.07370273650849951,1.0756828788059227,1.0
0.07359981312348597,0.22956195195768803,-0.07758400357863941,0.0816209730230162,0.11920640558243595,0.18539584912565157,0.7547908108990604,0.5824665884865892,1.0
0.6412038300379208,-0.2570939483958298,-0.25091270737875093,0.660460927006365,1.627543233136179,0.07205591218289478,0.7375121659792039,0.1500898518728807,2.0
0.4687335041134738,-0.004635164750491805,0.5066548309464897,0.3586885957038168,0.5020003285520165,0.4745138728966646,0.5552793477121502,1.0480027520545585,1.0
0.9192672976071924,0.48259089239782454,0.08779164770936582,0.3754552655765469,0.9615003183687353,0.01339444279165565,0.40166621955998133,0.25476900466113755,2.0
0.647312390549821,0.8178223954338606,0.789045846484095,0.5323763711504002,0.09587816337724163,0.2049517075546381,0.5529334222688829,0.18276503834575245,1.0
-0.01735534277600257,0.07223542636698849,0.8851235512320235,0.5073633109747461,0.36474560441705195,0.7911622229795213,0.7270748629696164,0.44566842400965906,1.0
