x1,x2,x3,x4,x5,x6,x7,x8,x9,class
0.40397807494366633,0.20007544457494542,0.17880232058661227,0.24843131850096878,0.7598774365080779,0.2511510083752201,3,0,3,0
0.19946812407403647,0.7222256110103135,0.5884071679166876,0.7926140122264572,0.7883161036221666,0.8223254188009489,1,1,3,1
0.6605678959116411,0.8499671933570132,0.33880673410717765,0.9468590670576691,0.5287161668939703,0.7744735634908245,3,2,3,0
0.04265146903246053,0.557951934692411,0.42520599219027466,0.36253145329333814,0.9331351632945987,0.080816428825905,1,3,0,0
0.35752492494240196,0.21582330727894172,0.9207642280693683,0.16081195881596433,0.7918391111620859,0.5954175213340444,1,1,0,0
0.10979241895156977,0.17118722553347698,0.6838647113715712,0.41902310461670267,0.936682473312469,0.6320146999211527,1,2,0,0
0.3810615117080337,0.13581611606033206,0.40533029437657,0.8999701498986472,0.9738306183770291,0.6404336706655858,3,2,3,0
0.8251338136478881,0.12635089720642945,0.9413524470850744,0.4761433744594409,0.05581768699680967,0.738554081797074,1,3,0,0
0.09648324637647543,0.14366241019944703,0.17413507395328265,0.17764550752844332,0.14551144781808467,0.20757932126842948,2,3,1,0
0.8461254183769125,0.11721327049930463,0.8223484632499709,0.18595193831864487,0.0723894424828353,0.2877142802711463,0,2,1,0
0.37697427272126693,0.33675397800182627,0.8123719871000209,0.38593998114813266,0.8136886162383602,0.5343678898562811,1,0,2,0
0.7216600169028449,0.3985798937888564,0.4439737813935414,0.3114187632022949,0.6543340699825125,0.653363650440922,2,0,2,0
0.21860395941133248,0.8092738964523832,0.6742967569203372,0.24972057628299715,0.2963767382362884,0.7515062537721684,0,3,3,0
0.9638066508446435,0.2562125404900062,0.5031506590025856,0.9072056538224801,0.8745930516764204,0.7882041594169913,1,2,3,0
0.8815788722849067,0.4093324614175714,0.658217428820726,0.611003638501613,0.2822908563834331,0.6782424425955879,3,1,3,0
0.3368470809421006,0.19765697676973482,0.00431132068530693,0.35528919618083155,0.2954012823451123,0.8504558741545449,1,2,3,0
0.7430161368299335,0.8662758820225303,0.23123660242740685,0.8605054085087209,0.34553636354622486,0.3999006226928402,0,1,0,0
0.5221001379976777,0.9499025022409894,0.9782999213602008,0.9904543695402119,0.5111159591739741,0.8057920146295191,1,2,3,0
0.46802448153773835,0.531031054451888,0.6198037770976228,0.631695202220464,0.7650416091526899,0.768936226423857,1,0,0,0
0.8063766830228349,0.0755714668371601,0.03196087450636853,0.05831227017024865,0.29972046143730324,0.9708106186779493,2,1,0,0
0.9918209006168586,0.7936193376381773,0.3984465434346226,0.17225293267370678,0.46082229412389397,0.12846865413988218,1,3,3,0
0.4181630429765799,0.9543315076458734,0.1788340610253749,0.2501676917643212,0.2735779692468203,0.5726636636580971,3,1,3,0
0.5727975360522375,0.6258514813279071,0.9159967934813601,0.6650121299138788,0.9804354986156922,0.5316635611621515,3,0,0,0
0.3297463789303927,0.49412386173117306,0.33575091254101963,0.7337276041801314,0.569617947046679,0.5330120345603875,0,2,3,0
0.26153737430262736,0.13615241339909212,0.9199942279419931,0.39726283428178466,0.04775635408155421,0.5113361420479108,2,1,3,0
0.057506603714356674,0.7750309066304357,0.22960017476494854,0.18847763625657055,0.48466156551120354,0.27280143853642724,2,0,1,0
0.7755890604779154,0.17364004777237363,0.3536823962077391,0.9599598483383838,0.5349524772276207,0.7434240108570024,0,1,1,0
0.15019761432203005,0.08650852019402566,0.7591836341674111,0.6466121999863174,0.16656385625830739,0.8708721681109169,1,1,2,0
0.773174792921629,0.8930845211625259,0.8094281079252219,0.4361366122066246,0.30746535345595616,0.738849819534539,1,3,0,0
0.23109431100515176,0.9168130359211707,0.7932806618285652,0.7827639415476912,0.9898803698670424,0.5667481679011059,0,1,1,0
0.7740450907046129,0.3731159661188884,0.3133963539398952,0.04560059744375944,0.3965265454380231,0.30063764712653973,1,1,0,0
0.8809559888068155,0.8096830811798776,0.29573190428392815,0.12360488245221501,0.42749643923058545,0.07230073243599167,2,1,2,0
0.8465808356891155,0.6639908278506612,0.8054885777014971,0.968742564578107,0.37665556977606707,0.2706742332150983,1,1,0,0
0.763700961046638,0.9388263172564977,0.7389491006698008,0.4191001393815298,0.7156126640829573,0.7747433724092645,1,3,0,0
0.21216289134148658,0.6478060130760578,0.1638354274895336,0.5671813569512703,0.43471138182520064,0.5655616145104528,0,1,1,0
0.9005703848106154,0.17974759362086978,0.3004713584577413,0.989201820493928,0.2545988796892473,0.5797541868999576,3,1,0,0
0.9326677966383932,0.03560040520860308,0.3958254824351083,0.9917421264697552,0.44624527598934083,0.16563621601632172,1,2,3,0
0.13208824752399162,0.9169276849346016,0.09099402554016556,0.5019623276582266,0.23262086312200536,0.5728818586814409,1,0,3,0
0.6113854363685555,0.9062287643599931,0.17357821117798844,0.47541760458165494,0.8974131662280854,0.17237904549316418,2,1,0,0
0.23474000573534448,0.5244901942221455,0.687097577042808,0.42099722024373876,0.5243729245767186,0.07248228968398163,2,2,2,1
0.495696151175266,0.09703805888788264,0.6278581546962273,0.943305030750036,0.43675781087691656,0.31519107661860746,0,2,1,0
0.268226525934247,0.9231269782175234,0.2549163327376276,0.5772541577392403,0.2953323587495089,0.7256911424140625,0,1,2,0
0.3892382170430756,0.6965941213448322,0.5308561940519371,0.19811381736691192,0.05575513797662246,0.958344139361514,2,1,1,0
0.6082666298621885,0.8348233838465302,0.37958931936367957,0.3588369558853107,0.3179757214326324,0.3752663228285107,1,0,0,0
0.029048913538026522,0.21187780962973202,0.34356035009570884,0.2559193876425818,0.9414131795649126,0.6450102999861742,3,0,3,0
0.08096474179532542,0.844019531999969,0.7269561169279031,0.49716924446634503,0.5583489453500557,0.3758460713004641,2,2,2,1
0.808399558936718,0.2732710877893033,0.24347495335656222,0.9303212913366448,0.21970616480007432,0.32606272862046126,0,2,2,0
0.6213479386632634,0.24310413161400624,0.4422649120178509,0.4447039479166318,0.01685748697760303,0.743704626425533,0,3,0,0
0.737707518173014,0.2822984568341508,0.7645671735841685,0.9020985499548853,0.7039478603121678,0.4258190527112711,2,1,0,0
0.9161359763632348,0.39837619494753185,0.20841353437394872,0.5910295465982124,0.2797812629772045,0.7426994032419002,2,0,0,0
0.047554325782534934,0.08361425723315696,0.12970035420694226,0.41001995051184736,0.423366426551283,0.6630096633559328,0,0,0,0
0.7993423590095585,0.21806784870980445,0.6677666801226506,0.9933055349209916,0.012720070759161817,0.42971517764296907,2,1,1,0
0.8189529238188245,0.6907179078969453,0.9983152238818821,0.7056635202122579,0.1046833642554581,0.8419031514579893,3,3,0,0
0.07768785408869283,0.9485993275522203,0.30388897843801144,0.8488736598692268,0.7272153061502178,0.7529304271498813,0,0,0,0
0.25081257874863994,0.39115710652195723,0.88842396654753,0.5977339259113994,0.21750625108212673,0.9968094368414453,2,3,2,0
0.5001045931351135,0.6345184384611813,0.45944708051703487,0.1490168585652476,0.3291185238241702,0.128751485064435,1,2,0,0
0.22679495480496792,0.4350231869619754,0.14458287189090124,0.0003355543148479967,0.7249181403622442,0.7336253553595377,0,0,3,0
0.08842313606856866,0.4578989826638833,0.08365909758801471,0.1951025789183526,0.9332189864522489,0.7766840252406773,2,1,0,0
0.14659919389632003,0.2578148820107723,0.310505816141016,0.8262100484592578,0.6766088503685044,0.18995683706549937,0,2,0,0
0.9657110708766855,0.2180157922042254,0.40451767545028083,0.503935449144393,0.4430066171938256,0.9663285706200363,3,2,1,0
0.34810723461745485,0.043016632669146904,0.3250874183756096,0.9126675691702427,0.9432229077312368,0.9139327647652076,1,3,3,0
0.9605317947536345,0.6037363510396383,0.5573830394196805,0.7284885981521958,0.8449463158756332,0.5339004867282705,0,0,2,0
0.15281905329460221,0.4361142147018918,0.06830104093204992,0.3195640664922893,0.6736121591781515,0.2928926038295564,2,1,2,1
0.6930380385760258,0.7730948678309959,0.10051970725286219,0.5491977132527893,0.03292343518105201,0.9080619763073566,3,1,1,0
0.0402600852812639,0.6287300891613448,0.47484606050705336,0.4287346070075254,0.5441101085006887,0.3794657988296878,3,2,0,0
0.9184855461402209,0.9817809073501543,0.35174079339663655,0.06311477915744179,0.6810325465992386,0.9190607592797749,2,3,2,0
0.5934275257355949,0.5936048561649375,0.6044158687004292,0.9766842073895682,0.993972658613621,0.276134896336685,1,1,1,1
0.2871554640686136,0.7015327413491041,0.7832722050527269,0.8571867789735528,0.027071196944354114,0.5078497419882093,2,1,1,0
0.4113031366737957,0.5524071017528897,0.26511688756426,0.4342126305598444,0.3838969550465797,0.8376307261332446,2,0,3,0
0.2284722363808971,0.6512297471336647,0.4997875159957602,0.30152122856431074,0.7794931345244372,0.988827452345523,1,3,0,0
0.9233203929293927,0.5615215894353001,0.1289628741527592,0.6429718354865334,0.9919313144332045,0.7757793496574443,0,0,0,0
0.8282106609352257,0.7243138382953453,0.9321578742235654,0.4510373562763077,0.6432267690052127,0.762007374004722,3,0,1,0
0.7282017249216707,0.6071389035893178,0.1556631102061209,0.6403179573373532,0.1844552150975981,0.12558665104440758,3,2,0,0
0.7701909157030965,0.7223218591221297,0.032621229451798905,0.0565370367854896,0.032580425489870835,0.249166574847538,3,2,3,0
0.7642831290973944,0.2842346323570687,0.34861796868986994,0.8909017156782074,0.6913847768372487,0.031907199229866845,2,2,1,0
0.6663142771639101,0.9561256891239608,0.263942503761903,0.5124423522804769,0.4786099332633179,0.07936945847540278,3,2,2,0
0.4794240966447517,0.5567713914208783,0.7703427894078195,0.030320761370359217,0.25010311031185184,0.17289548295935564,0,1,1,0
0.29975236397837124,0.32186696226460987,0.35847296864612155,0.1613502121286341,0.26513919513329376,0.7825971332633239,0,1,3,0
0.4646481594266465,0.7358431729626903,0.48134005538999336,0.3185168633723062,0.6316107971768362,0.32773603921227124,1,0,3,0
0.5547404413528982,0.5874641772609084,0.7955655675909715,0.46709103295204224,0.5001373597809322,0.7933728522631907,3,2,3,0
0.5319700860695932,0.3284972829921363,0.21553491580515538,0.06437940217177207,0.22384143601560524,0.6286870819245829,1,3,1,0
0.9720291364526465,0.712230901476511,0.9593260061283171,0.23007834956890194,0.08072093266657876,0.05953546408381549,0,0,3,0
0.37975716006214233,0.7290843127364054,0.2618191125818131,0.3392358012918101,0.006919651896434398,0.18249419072576234,3,3,2,0
0.277010751789199,0.960808717970802,0.6229754233671703,0.14338104785393557,0.568710009562829,0.6911011922528268,1,3,3,0
0.46408110248512247,0.4546378678577383,0.5186827889620501,0.5969540148659594,0.299945976851523,0.446687136699636,3,0,3,0
0.03346084032183061,0.9202896945351338,0.675766367126392,0.19275980533141446,0.34544573344161533,0.011598574973616271,3,2,0,0
0.7291035666713527,0.126391842051238,0.7833959096799271,0.9328974106137028,0.5478006931368129,0.9515950198545688,0,0,1,0
0.5887407343442161,0.1888051117497508,0.9546670632116337,0.7713984010295832,0.2538451255874724,0.34592134285912757,0,0,1,0
0.03897804165263097,0.21971786722176045,0.6033435686991143,0.2066499830287909,0.5170663502317181,0.006453180193181196,3,2,3,0
0.35245042166610885,0.366749356290475,0.9144541390251524,0.33765020403182533,0.2922715769513784,0.6456394303728777,0,1,0,0
0.8220219006472674,0.9359906977465113,0.21349902300852885,0.8748382434244057,0.9141165300984831,0.28236368873441176,2,2,1,0
0.7075655063725612,0.4708304206600836,0.653927343350647,0.7872313458068312,0.48009837156780966,0.4942739532483056,3,0,2,0
0.5359426856402408,0.0901808316407543,0.10808803126916278,0.9345083313304465,0.9520210282857222,0.7117342347350581,2,0,1,0
