x1,x2,class
-0.08295144285031808,1.1496388689156707,0.0
1.0496728447831076,0.5322705241485153,0.0
0.1807302255210243,1.169953113933356,0.0
0.49564393571716914,0.9177531431082527,0.0
0.5234333695384688,0.6878584250234174,0.0
0.797751050557465,0.34190516024324247,0.0
0.796345250677819,0.2180521190738297,0.0
0.8420709376630205,0.44691609161274704,0.0
1.3538572514086575,2.771890532175263,1.0
0.7681773646564662,-0.8258166763680378,0.0
0.760864790174131,3.165762024762112,1.0
0.6560588043496228,-0.6401163668458842,0.0
0.35538368775417134,-0.9159783893678661,0.0
-0.055428822436557446,-0.9340546613881922,0.0
-0.29195339187720065,-1.0883685451830563,0.0
-0.11089632962434298,-0.7003469030591838,0.0
-0.6398361670078009,-0.8017835386015081,0.0
-1.108523957516407,-0.7937561592309357,0.0
-0.8847658642417165,-0.3761362439694311,0.0
-1.0919159160178946,2.918166305589346,1.0
-1.1394059972443868,2.896874301977386,1.0
-1.1459455229962563,0.13779040421875935,0.0
-0.5520372941366278,0.4651352718014592,0.0
-0.31005351847422824,1.0073723429398076,0.0
-0.5953043439912029,0.9001213363445046,0.0
-0.3063258772925871,0.9000650581781324,0.0
-0.07509216479590157,0.99874372619511,0.0
0.061749957262731275,0.773421300444195,0.0
0.4580381609264717,3.189076137058994,1.0
0.7793421919767105,0.9086458492401512,0.0
0.7703158166958365,0.4460940573519163,0.0
1.0414559271511954,0.2488306457687663,0.0
1.1319400509837072,-0.2733081391211278,0.0
1.2094494182264826,0.2791938377975984,0.0
0.9041818988451561,-0.4565368688994348,0.0
0.7151533114179678,2.976716468028866,1.0
0.5807603666584596,-0.8518529392773112,0.0
0.40856736344305894,-1.026944308334758,0.0
-0.06418092583787732,-1.0697214775459571,0.0
-0.29226860166305224,-0.9765258521193476,0.0
-0.534506324110876,-0.892601364505586,0.0
-0.5411439806273552,3.0796280867182477,1.0
-0.7525344729785355,-0.638733209399565,0.0
-1.0147430609418329,-0.36857546996006013,0.0
-0.6520727839181661,-0.6229946376291511,0.0
-1.0894878923905427,0.04482710452564906,0.0
-1.0719316410184563,0.34925181110248427,0.0
-1.0141775108674593,0.43550626833369455,0.0
-0.4749192150558457,1.186111275370753,0.0
-0.25648820303881203,1.2536333095450978,0.0
0.07576016116474643,1.2682373250694652,1.0
-0.4357050786368688,0.9511007786491493,0.0
0.010994828567581647,0.4594225971131368,0.0
0.296405892828304,0.6718176990161757,0.0
0.13483430857161705,0.7310962127722989,0.0
0.26543398528087025,0.8277585525259863,0.0
0.49285669035896373,0.8249719238760356,0.0
0.18868645927151645,0.4109448691849355,0.0
1.4085908463818075,3.0331996602593376,1.0
1.0366671029667436,3.1278236146111507,1.0
1.045083955143281,-0.049167767576377655,0.0
0.8913583378396582,-0.3158027509841759,0.0
0.7146170586912616,-0.7514864829263683,0.0
1.0129393594187195,-0.882684986319617,0.0
