x1,x2,x3,class
2.022022934302413,7.845476041105609,8.605372392370311,0
1.4877046192275045,3.240242537124889,0.0675738482141841,0
8.118758607188335,3.414574243238657,3.9967334259297917,1
0.021356306694825244,1.689626692691022,3.836286862578447,0
5.3168921100221045,7.484375802818283,1.520648946252241,0
2.0361266001848763,2.199285617248333,7.8252370409606895,0
5.239927088287947,9.79036800223199,2.6696216840848797,1
3.7204479358745712,4.836747525786809,7.757408013105405,0
6.666355798835054,7.343953966377526,6.458748369055124,0
0.5748806604787848,6.29541161580668,0.8687268694813877,1
6.772461404992738,3.3791041188409645,6.996583683127602,0
2.407664240555518,5.990844753753248,7.871712502020766,0
9.328563003983563,1.2496103319980167,8.293200887198722,0
6.655712628194355,0.3868267769202127,7.921913331062699,0
5.06502240807773,8.58609387331271,8.844176129324431,0
2.8066104584705496,4.7510763807321545,4.052301608203173,1
5.882245516473674,6.91890870846056,3.610858880606215,1
2.3098798675421026,3.525471225283688,7.044934477963745,0
8.048899002163123,2.7369633097843726,7.11146881675797,1
3.1707267357464595,1.9711824028098857,5.749427072382125,0
9.839727713717974,5.798930108345337,0.6231065126832114,0
6.386781107835241,1.9170144349224072,6.987562918943996,0
8.255895488559291,2.9034453534975766,6.615059758407127,0
2.7356688677608334,0.5866971741711746,3.8368131631134696,0
6.555728132707235,5.903774580925283,8.94090086598066,1
0.9204275746116597,0.737120014921957,2.3703822944967055,1
8.347125160889266,9.19862028970462,6.1024976428539315,1
0.18685203615573687,2.164680781515745,1.8439636887406163,0
8.359071793061682,7.370202008391088,7.367029199764223,0
2.130340680599896,1.5793420557525484,1.3318248968069957,0
6.216495073647833,9.710489068419896,4.895453902627366,1
1.6687011304220978,6.8714124553745615,4.9690101454852815,1
5.6212162185746495,9.353019680362904,9.93154653067437,0
4.454170019958409,1.8604155865601435,9.15492637489741,1
8.268224260786539,3.7247661698678236,1.5708647346115556,1
1.488877768952851,7.062512482710041,3.8937966691353054,1
3.0636286166326165,6.463885009943572,4.149099681259257,1
0.36497952827602265,8.139128977484699,3.513438038671237,0
4.538897721410368,8.144571547340723,7.097933801414882,1
5.935895773214101,1.3487371968040396,1.1948920436654609,1
8.758698014044997,7.262335392243337,7.638956360106764,1
0.18510187677406864,0.6087843293862139,9.71771712728479,1
4.422985978202943,8.029190366906047,8.29314790833562,1
5.67524024128205,1.0053291955959087,3.3690857350105583,1
9.170636889956993,6.775552318225987,0.32470048080179725,1
0.1972241732746327,3.0377722766189486,8.94027761566264,1
7.164428801699996,2.4683746599845655,1.711011321176088,1
0.93908781373917,0.6941992419284848,6.591519254496597,0
6.228260916795087,9.435572861770844,7.614011577150887,1
5.129711921682283,1.8148525803390458,9.173977368858617,1
6.879336297754736,8.324420611160651,8.420462773301763,1
4.98374149012117,1.4217689279943357,7.577786221569144,1
9.431151636261063,7.704898392166969,5.203949301977792,0
5.644993492568936,0.817612688121605,0.20564130659965318,1
6.962455190069999,9.934805875383239,3.2070897688217914,0
0.6977639967608973,5.5961653461797765,3.1465912864088885,1
8.968449660388996,1.08178633740718,4.388474025501012,0
2.4552609796399105,1.319657800665176,5.908830512301572,0
7.694002723078427,5.563247514670425,5.007316201039227,0
0.8379465096627214,8.462186585257337,9.066348318102978,1
7.950884368530165,7.466955848528896,8.81892905816258,1
5.6694278946253975,2.8616708083597464,6.524065178468419,0
7.666936286321645,9.31286820469565,1.0456151960294757,0
0.33736446924046315,4.671943266302117,3.1795649776408617,1
5.7546434732554586,8.838655295689122,3.3406081412185804,1
5.732310250426703,0.3066388829310973,2.7412789374223867,1
5.994359754514846,3.801087528750066,4.875625069329773,0
1.528105280067833,0.5885119639977765,5.599052105779807,1
7.569273395382502,5.906890907816717,4.096447287753586,1
1.8310478468517655,6.284133895941103,5.680573295884908,0
0.9831967977377232,9.849185572986718,0.03911251652059744,1
3.055648292840296,5.791609320849042,4.938209361912684,1
8.388361142056814,3.050299850891455,0.8460580905001003,0
6.278493508345104,0.8095793983843103,4.009989346717119,0
7.098207752159525,6.291262427787939,4.8907511586294525,0
1.9823678250162824,2.7412965914338603,2.5568133758579115,0
8.221340398694396,9.868621789922434,1.609362943256869,0
2.754608184859878,4.082875388577744,7.351146616666155,0
3.120582903856479,8.5310746369912,6.0369683702775045,1
1.899087515765786,0.45563133438431547,8.638544978075627,1
3.1810458199782143,7.857606002711376,0.43983231828942815,1
6.844429215390905,1.1031035092574804,6.909690831970565,0
3.0713233019488206,6.627455351212159,7.103833184220622,1
4.384151450727284,4.8562812674242135,2.8061444406107725,0
4.897578144582182,5.687653608648624,2.158459820867411,1
1.3459166553078206,3.33185211500623,1.1345190782834458,1
9.423396933920877,2.0964613486682806,3.7762231568355564,0
0.2955551954235458,3.4615281187766844,3.5558942029344487,1
8.433764722927542,8.396312610598029,1.6004388809260417,1
2.996730038057737,4.077218722453906,1.6770014328478688,1
6.649377599033832,9.678750556736059,5.095726566042172,1
2.241384180943072,4.0536408420556995,8.238416380722164,0
8.007514171533758,8.815245606456038,6.0419667503065195,1
4.7070199897320375,2.9427824604325323,9.881930311419714,1
5.794467431605995,4.5912438404403835,3.690785519899361,1
0.15576696025833892,2.6179950277846498,2.7459658551216437,0
1.599136888766628,8.420780821782209,9.581496269957327,1
5.81274782470076,0.6356734617967341,1.5573120810562768,0
5.0848215915018455,9.194326214267223,8.655273309935806,0
0.44462161287597834,8.449274228416936,0.19529158624147613,0
4.276537059702205,5.729358010558992,8.057751611475393,1
4.459690722384975,4.569724320292955,2.3609350613368143,1
9.624594811189294,0.8871924545311394,0.6938455317462977,0
5.972658367553336,0.07470828081477032,9.49351946478235,1
4.997056764544551,6.415434033540648,8.519813776104549,0
0.4992488329013345,5.407800570768852,9.419096446193146,1
0.541946622996653,9.42643246171641,2.3210048308296836,1
3.4701991788266993,2.583359118214401,9.340912212724716,1
3.7072027484409364,8.068963858262165,9.646137131782854,1
6.750701512295782,0.018692233861622443,1.4513344498829128,1
8.757157518806544,1.2471178524894788,2.4432663763552034,1
5.598178385604433,1.7098447912035197,7.811436591361833,0
6.835308737827404,3.430872285925526,7.15317414475234,0
7.505723725198857,0.6322103543607716,0.49731000198081743,0
9.750737370160042,6.5942443012375085,2.6821305758465863,1
0.578235111314559,0.6654250032406528,5.945700730981293,1
6.989997763209467,6.1653399312163195,2.8942145203694594,0
2.6673279563258188,0.25411493741349434,3.5886952265894934,1
3.958163843049415,8.995584211017134,0.5225614326816275,0
2.3067475913710958,2.697256456779763,5.740300431641657,1
9.317362701033973,1.9091322167239533,6.534756375918446,0
3.5438727228119005,1.9723526191898921,6.966855700201268,0
7.188880097939819,4.920720202227784,2.7090962483493106,1
5.1937819986983405,2.2197930450020054,4.223823185168831,1
0.006629544789786834,9.73297177157625,9.507677087172219,1
0.08732442265110718,5.068137401582932,9.591169059684127,1
4.236115588808555,8.331431465014585,6.8869941425628225,0
0.5550513397202395,7.3279387833139795,2.9971328584870705,1
3.222490159156547,9.680654989166863,6.969950107681146,1
1.2229693916813733,5.238655498454891,6.344136121695806,0
7.382262262414205,5.921492741259421,5.419902672638796,1
5.778669184433501,1.9223427868492104,9.047511492102485,1
8.451550895442065,6.031731695810948,1.299823855415474,0
0.6921957340600315,3.769130850100174,0.8342714223977243,1
3.559400378814297,7.122031344313692,6.84908459257686,1
4.295621810638428,2.33734097975294,2.617920513226284,1
9.298073844818031,7.609641046442778,3.46802475593552,0
2.8405178739527237,5.193496034952469,4.485852603763021,1
8.212976228881606,2.242724705014089,3.3160683675252955,0
6.685460101976652,0.3992682557498417,0.20371627771275436,0
4.606126641577539,8.757125004176283,3.303544458702704,1
1.7483221589179787,7.151832521271283,4.573189421446376,0
7.733295630827758,4.1368965713214365,1.6224371333310805,0
1.9443701260417046,3.927394805466303,7.750776864850744,1
9.313226087986937,0.4043063848996331,8.22072463616241,1
0.5694818152748049,8.338818019216017,4.480902198614557,1
7.37335483486421,4.987590675752413,2.282451505520382,0
0.5861556142721391,5.743580005441977,8.125738451391607,1
5.821256131042114,4.345206590925779,1.0814028827656497,1
1.4421972713301612,1.4944622095947002,3.796366856408958,1
4.308715024714941,5.317758123825779,4.755928160771425,1
8.633186765701714,0.7470307269966192,3.193640191626584,1
9.21180793761425,8.053273144833978,6.076127762744083,1
2.8416679565922576,4.1251430241946005,6.282205315640855,0
4.301652770239959,7.893281765919367,7.952516293606051,0
6.44902480088356,3.0230896948922026,3.5585985146866097,0
9.1896998659038,1.1920538629815292,5.143399141194818,1
4.8583512232872215,3.2542393040442894,2.600238162984181,1
6.817073595939034,9.907843775810942,0.5874750569791842,1
1.1117547443077713,6.2429430591594945,7.633420590416659,0
7.703386195843186,7.951876470672234,8.11592661403674,0
4.22807838565414,2.5984186716526003,5.259980249495927,0
9.913789665227705,3.043433675893029,4.9035767240020425,1
4.896249266110038,0.36018198931973777,9.018759130523543,1
8.871651010988227,3.334235600232207,9.92220267705868,1
4.035474973522435,4.449235832864616,9.448850768938238,1
3.4620591842722392,9.808856655953674,3.1605036517344964,1
6.988240261096004,0.29077629353602696,5.7000270177918715,1
9.916206191602226,4.529327029890448,5.717225973304868,0
4.008161688839015,5.062842626253342,0.8323859416991297,0
7.5531405273642305,6.787331747207938,3.6377985047076478,0
0.6520304548927502,1.025621726187712,0.640240400414751,1
8.765739094812819,9.257002053048144,4.202053084554095,0
2.425907067484262,5.438722358356384,2.009084542115156,0
4.784857013374855,7.227619086655498,3.595519707277741,0
6.5775149311548775,1.27804692826191,3.37032193746826,0
1.7701267579847324,7.945567870748038,6.372426084408382,0
1.0338708657918627,4.966168783401431,5.502391944806559,0
9.15370165523393,1.9418408448966928,3.3997767062300923,0
2.3900487800070724,4.858582166746648,6.83611084595152,0
6.635170463492073,8.796438701886926,0.6327086955696248,1
1.7861702026168702,5.556271827931879,4.9904815716331195,0
9.209375923636872,1.158524847857707,2.40730527987313,1
1.8871411729413212,5.664053435186112,4.53516612806234,1
4.074567611060836,6.544208600523865,3.3654705782314176,1
2.157290562958032,4.6276500863270815,0.7486467659380225,1
9.876694978552413,3.3597260345024695,4.585750507640023,0
7.035775871696822,1.4999902004966115,4.98733395889443,1
3.679569503608043,7.856923987530891,5.848600466087789,1
2.062196990409438,7.207565102928017,5.197302753875071,0
7.941640951306318,9.479538432189859,5.1717604645257,1
2.280119319557623,0.8119946219252483,3.859223077458757,1
4.771672450709884,7.627033452433744,1.3319660522837529,1
6.059252025271741,0.038088156993394406,6.982835149439177,1
5.361696918344911,4.16004505744586,1.025609794184117,0
3.4081779226111375,4.104143425827507,4.590837058691583,0
9.976608394293372,1.9691337034412537,7.047283090034746,0
1.8602156788913693,2.2893701896859997,7.197953116956262,1
4.770684701867289,6.373860854786505,4.99719656133408,1
2.558685299485993,0.9000028257491666,3.1079149303643483,1
7.630067652972253,5.534587760385571,8.641588465663826,0
1.2138265429458095,2.1990751788315976,3.6090797386964626,1
7.472793262649048,4.950424497940327,3.4676953483959783,0
1.3917140526595506,6.711015518401612,5.449774983682105,1
6.402818612082034,5.649602327533785,9.715338179272209,1
7.119059737634741,1.9351952995302024,4.193005345592344,0
8.541894251194527,8.906861971666293,7.76907986508354,0
0.6579476808237927,4.797826387554083,1.6461022531146152,0
8.83521539294664,2.6710238169511182,1.1643772556887255,1
3.117631266887022,4.104705274290286,3.9223319223052866,1
9.57010037999481,9.432078524752907,6.584975304526361,1
6.702072431434778,2.624553436751833,4.861688380903324,1
3.6540561743343067,8.44681517189133,1.4659513392024437,0
0.021481980750472918,2.4352533582843963,9.60532651062252,1
9.6395409090323,2.3406762953423597,1.0786000159910758,1
3.381029175064343,2.442428550625504,5.33985930865042,1
9.130491376294078,3.2066008294101667,6.761453963991496,1
6.827616046402227,2.198707582090659,3.0026653500763736,0
1.510581896406995,9.641475397266145,5.913857163672123,1
6.957313089588829,1.927701221150524,9.325285780619385,0
7.957965351796662,9.174900048509333,7.760774833146168,0
4.182958943776159,2.2511747515824787,0.8517199705592493,0
7.931132237709143,6.634581767541374,2.228730744528037,0
0.9246016361608855,3.909995412955899,2.7958449033697095,0
6.094331760787823,3.91604920545353,6.520504985769752,1
7.798593018760968,1.5765399320109963,9.468316705216385,1
8.528718040025929,6.93694168463018,5.124520238448119,0
2.3039468637199487,1.6541756165561172,8.939388545764205,1
6.280279979043729,6.848522998749765,7.543512966597559,0
7.382582028524968,1.3201062631686244,4.223249295717883,0
5.649142670876246,7.2116623860215165,7.532936567070491,1
0.8617551894044961,7.53316161096211,4.1894466389812575,1
8.836970429069218,6.176965959846976,1.3418652517620444,0
7.248513892409174,1.7295236633961764,3.347240086718344,1
4.8177326346388725,8.755480855372896,8.022839845196476,0
3.815728080208145,5.561467090664877,4.79126959205794,0
1.4658574077509667,9.842462796373683,3.8606670150779054,0
0.09399800765995114,1.5676836515728398,5.363113824712366,0
8.869271925243352,3.1054139369472122,2.009172019245807,0
6.777606050167852,0.043278536896382835,6.366519037889601,0
9.869536507865934,6.52715296335156,6.80599943907792,0
1.887138377135168,6.348008275366528,7.121312869003162,1
5.343594153297623,6.118569185481259,7.858961231445901,1
5.053569966118339,2.770594427854226,4.710662444881249,1
7.727492949899043,8.524417405208965,2.457770675923597,0
1.3830710601672591,5.661325811229082,1.0432384509795434,1
6.031552618464126,7.6522959019964585,4.031287485258805,0
1.0940565766656918,5.442397263471981,1.6315686814398545,0
8.985689486534644,3.010588344072839,8.339084362236159,0
1.5053935390897244,6.831882876186985,9.788511051667774,0
1.1236318400989698,9.63038201933294,2.433174077713154,1
7.548030210481764,0.7916916238723748,4.013117139972673,0
9.742944825412911,9.478825235041251,1.9102327396032914,1
1.6798754360314394,1.3904171082837935,5.291568480026626,0
6.1427008216273125,9.070401534852573,8.373833887858886,0
2.1751544267317446,6.436179027218741,6.138643102431988,1
7.631336277038493,7.136292930452576,7.106445269172751,1
7.434362470976597,0.1659862230443221,2.4696035499836855,1
7.772659291388058,8.778404842986248,8.142527532995675,1
2.7332268764889447,2.041140645534969,2.5238009952469422,1
5.102206115506977,8.001803329467457,5.4914040620548725,1
3.2885590950271992,3.892932489353853,2.0457192621422173,0
7.493853374204309,6.981267114540649,8.093844441285935,0
3.0391242007828523,0.34541892191972123,7.386407435620974,1
2.9263107817387937,8.926191109433464,0.8577502580301044,1
3.0337919885518816,0.725991697628714,9.330724828053052,0
7.506232722403208,5.61799153363128,8.063663321286636,0
0.4545025357131116,5.659399079668254,6.972696517284106,0
6.463367238952264,4.6993843096667725,2.2591887530506547,0
1.0209351164091274,0.7165894443444343,4.128146929387758,1
6.08121847320806,8.756193901084409,4.612024923751195,1
1.1846371828953917,0.5903236540353007,7.459872975730696,1
0.037000391945803957,9.472477760586939,3.5931222319327203,1
0.6650959531276157,1.74745771096818,4.701719447651101,1
4.659970304612297,8.472947953890325,0.5942587099987506,1
3.4944812553967664,2.1285801997631024,5.62092346709899,1
6.244812791755852,9.210042305802785,9.249086890958694,0
1.8995407703328127,4.710014005084839,6.813858094947549,0
7.379164335821161,7.422345514340653,3.1315380244212445,1
4.600540180646172,1.3471481066859448,7.918405334952865,1
1.500779278145985,8.039626926724306,8.687920130792747,1
6.006855267326681,1.1369879935669858,7.24239612207437,1
3.9588651260715224,7.209941715202266,5.780867236923112,1
2.224222783050486,6.17606349644264,1.595360870915079,0
7.247508921821309,8.924215377735084,8.275304451614787,0
1.2238960672624655,5.119223863644347,8.847327114716888,0
8.804397750804542,2.9282090456134666,8.557527204808203,1
1.4951188991778774,1.0516229270969968,9.743440886546068,1
5.77021825049357,6.718042863406905,4.933151100961148,0
5.260789113972534,3.775199444785795,1.736394562024396,1
9.093400491367607,9.624971269714036,3.6330322038489884,1
2.4246965274424537,6.245305835877376,9.019246077644423,0
5.256696700721065,6.93922336113482,9.227278167550313,1
1.7206257223662913,0.745727442940668,7.38002521445951,1
7.865976341735496,9.057565630104063,7.88352498470799,0
1.0681694933820918,8.21411570842722,9.336467718143203,1
9.109108601453926,0.7283540819063272,6.126542781641912,1
0.5796696015468561,8.003475811353065,6.495205668847209,1
3.746083149559608,5.761022296393339,1.644933152137984,0
4.008298788603125,2.6982929374172593,4.646440378053742,1
1.8864526281979799,9.581949931328937,8.85317835496666,1
1.8967228024473082,6.678000343559972,6.63616192771708,0
7.0005676772335885,8.810940522249341,1.3437283974532266,0
7.962884535433377,0.9242249056227803,6.250913376803581,1
6.818883825273609,3.2315695111009823,5.159756913529061,0
1.4461071488427024,7.301948836803181,0.41475407255680885,1
8.534014138728798,8.919663713638034,6.126828209041482,1
0.4883241183126663,3.6831929063996616,4.720277057900645,1
2.407662687468256,9.17042025653649,0.3861403400129815,1
4.310332113200159,1.4131641529536676,0.4910306656153063,1
1.4221420768579185,8.202353993997463,9.78526049345479,0
