x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,class
0.18964334340477867,0.169005963727705,0.33653793399186266,0.11311663560136462,0.5993813123136715,0.2103490347811473,0.23591981087561895,0.017177038640453973,0.6003453892347721,0.4674305815030158,0.46945004950544583,0.19457859949359116,0
0.9293788150081862,0.34370216155105676,0.9224324434907165,0.8869070215778762,0.41457726512660403,0.29155880317841454,0.3695346499265739,0.31653296607726084,0.646620971631896,0.9414367981874178,0.4500161262171928,0.16121370238280383,0
0.13679649673602728,0.31270929660969654,0.0690201871515353,0.058978670257979565,0.8368414773907249,0.24899851826665365,0.7048485779155746,0.411172947068807,0.35596684683304747,0.2909480934523728,0.9751199245668526,0.9188044216239629,1
0.46315232687993685,0.8744095775724462,0.23526135862120068,0.09625128205965383,0.4692117160706207,0.6139178315051784,1.041266081550324,0.02602280220340114,0.1812879439631705,0.5131242278232284,0.18919379331802189,0.49372092967837033,0
0.7996778873283151,0.8417696463806739,0.6574452335069217,0.8156078587189831,0.2477677187951463,0.8689205092122878,0.8883277159168985,0.043374812515478714,0.9015327588825397,0.3362828798800522,0.3749645785786414,0.017086065322687985,1
0.2269464187994177,0.06810816990301152,0.19842563429507964,0.5160153719711192,0.43235825261861555,0.4819644357313216,0.6480018520000818,0.6049837526889877,0.08637162215591336,0.3565948287629338,0.8655031709972735,0.929239711241908,0
0.224958510681036,0.9047844919965262,0.9240182950401704,0.16421451697498154,0.24061985402229485,0.26597656300877265,0.5213216079332637,0.9209157430670059,0.6358354483508527,0.25832819368714893,0.8735088900316743,0.7675004580635802,0
0.8198149770153418,0.26206746357351124,0.9083881318112941,0.7728315280214378,0.7157048365533046,0.2590051258291141,0.7344760760228788,0.5505953379931361,0.6854535096273434,0.3526650026165339,0.959210938097971,0.6887814473625881,1
0.5909262372885229,0.5474609824884915,1.0606769498630428,-0.01303812777184088,0.7893166305162646,0.5355150144309178,0.08508962132581688,0.6777685166568134,0.4467578747869667,0.02284321843544307,-0.0419620656576023,1.2241826530024031,1
0.2979583477452335,0.5741710861404073,0.6370702389241378,0.4918700481792766,0.31816316219707425,1.141360842291058,0.037182603367730924,0.023946017374918305,0.9344835793391462,0.910470698784225,0.23088507403740444,0.1565486236771978,0
0.4110771411015946,0.8875508879205903,0.3890747764870291,0.4332486464039701,0.904844374038132,0.04237812421424181,0.5835937618516296,0.7430880389446872,0.4441036782517392,0.5499938087159104,0.41916178852697006,0.19323746137115885,1
0.07921048022965854,0.24176452391308706,0.3069322124666693,0.5848760851076614,0.2407723530858021,0.6886333090553672,0.2992027690439282,0.7171430509632183,0.438198015188475,0.48012488861086783,0.6060854884568916,0.42800789481482776,1
0.4834606775986803,0.8598009681933062,0.28378010741720794,0.21969888669163765,0.8922626911800167,0.3318856019628839,0.7359300633835406,0.9431434208530102,0.13865947520984603,0.7184404870972033,0.0993784483559863,0.5275076859005442,1
0.4547046229643982,0.45039509898265,0.25549628860660517,-0.1621450614926495,0.8051909340339851,0.4292509515574897,0.29990406002325765,0.6113158375547149,-0.32851773255437644,0.8730629773562169,-0.24338100605729884,1.0140330014140382,1
0.402776298930131,0.9162949779294038,0.3962748451554347,0.43071815411614034,0.9276107557886104,0.03465883013807014,0.6078747410714892,0.7500871226053838,0.44505550243224634,0.5341431288619929,0.4093522493296985,0.21699869031154484,1
0.23751508470879235,0.5495507224643085,0.19606957792937552,0.8093409594580974,0.39515012701812624,0.48874270285533067,0.22841438021876945,0.21828501514694856,0.7576250187470414,0.6508261262356614,0.03652599334043405,0.7994123550985074,1
0.17181226489397067,0.6333090419147769,0.18721579587910775,0.8361272280406062,0.4706384056668652,0.45840214574430427,0.33324002826277843,0.2999528374907623,0.7466476369058821,0.6949756675163151,-0.022055324709693347,0.9200358658124237,1
0.8714018986030946,0.3453054281925213,0.7026693383030009,0.37894026759854277,0.7650107389748826,0.9803328539807811,0.2953555771870743,-0.051435828235734754,0.12910756464622436,0.12193452717829373,0.5175181784710274,0.9550180970582752,0
1.0011166140931587,0.6210243756834278,0.6079644375515367,0.5112035759592677,0.1958847435749781,0.8889355092056248,0.5956707912232453,1.2685306091806796,0.7420564072513045,0.26777525494803894,0.47296983980193497,0.18011826639695772,1
0.11316612419689667,0.34305150003628215,0.39232265299004687,0.467596183678257,0.13386444746854417,0.5432133807340038,0.2956408784978991,0.7523610073027691,0.5806801213156679,0.4671898695094787,0.6041644430687934,0.5331221754223445,1
0.5444021064983685,0.5210350910478513,1.003086466710247,0.08878462050408586,0.5115811307257598,0.7660081960592803,0.9427467948998765,0.793944552494908,0.63355907463753,0.2476008145523803,0.6961799224226211,1.077963075227435,0
0.10619154415841348,0.28280293830757786,0.714680429082325,0.04098719815508975,0.2260399700194065,0.077580921130901,0.3138740410127477,0.6821461945077366,0.31126212792626207,0.6279921036244159,0.05864413815087176,0.9263423331262736,0
0.2362457802709091,0.4488427921334917,-0.02021403469728958,0.7688887415337351,0.7976131133059374,0.20928873161633058,0.26192872245220794,0.8784913268348334,0.4333377559620959,0.09928893494836726,0.9009249948434593,0.2799474800510386,0
0.30167986508666295,0.7779519829697318,0.5911607992654205,0.9774392681228756,0.4716092678273357,0.4599707051431143,0.5717141929614057,0.8438410178714093,0.38030519318711825,0.9753045685911184,-0.04572987387652433,0.9543050489060207,1
0.548221093360093,0.3125020325003361,0.5878916171905129,0.69611882485814,-0.022173604408422753,-0.2410507109171809,-0.14673643486529425,-0.013203277294134591,0.6233634414068306,0.7769771495475234,0.7312876996796308,0.6375606459594061,0
0.06351597999526298,0.47670461018797394,0.5065474507404553,0.422779899996823,0.9511246164862863,0.1289656430874181,0.12233072952965483,0.5094371902562417,0.8298623680595225,0.24573137594343764,0.3869778373793183,0.5708402947800301,0
1.2711254228421118,1.1376300070071024,1.5647234052668524,0.17280531719424028,0.6820495467626796,0.7548323609347811,1.20297097216792,0.3934468313064918,0.42551080682114745,0.06130188433664174,0.36983614263524345,1.5518413885013294,0
0.8670922247742903,0.28672478209780755,0.743560505500097,0.23418436460234857,0.7213239052178541,0.9506966714900026,0.3270850315369787,0.029359441430856885,0.24928295899336794,0.17062499398292133,0.6320520169923285,0.9162960314066323,0
0.4035499115309667,0.946996140893361,0.3183297366763944,0.5707348322211884,0.5358720183787844,0.29957562961383283,0.5415940411350962,0.8475559101331418,0.9414077853744748,0.9197579273873082,0.29622232626080014,0.27417670354381524,0
0.4940289160622129,0.38279897377175653,0.05272886407291788,0.38139246238130914,0.848760219973837,0.876049700603079,1.0414213631413056,0.31149337233329155,0.4828989948344795,0.8941743232207087,0.24003837966455854,0.016881306733894957,1
0.28169606410695863,0.4981260796719118,0.277602327469074,1.1774097773920031,-0.39921281839810663,0.8739097007753491,0.17104621753389615,0.8891840460829549,0.6582258846048393,0.4307702406934684,1.0920312908927645,0.764968430065952,0
0.46109054968570723,0.19062952359086077,0.6030735067067028,1.4491264872510634,0.3336035100563598,0.8020256964810388,0.8728877935555229,0.5986785719083754,0.6404242789685483,-0.2227843876609566,0.5097976573196827,-0.015251640749408227,1
0.11894549300041064,0.5451055288904845,0.015424713795172585,0.8051669680964159,0.8950981538912677,0.3075468331449779,0.2331075218310688,0.8581311475029371,0.3840505762716009,0.1200662306919378,0.8672258491486283,0.2045902170447266,0
0.8136987575708918,0.2107973232593442,0.3018480910761964,0.6611445780268558,0.040804282319788304,0.0020660848823024075,0.15790509639951925,0.15849323030723317,0.2668836248636132,0.8139245620535158,0.799047058148011,0.7415083106037221,0
0.3796562803763617,1.0234033458690857,0.42993844543666343,0.8149677127052967,0.3466809531585072,0.06832724766261786,1.0015287554365555,0.1013476120787037,0.564286935342289,0.4021414815262665,0.23813310170473684,0.11946386731895331,0
0.22927193101282892,0.8556664126573815,0.8914678828572369,0.21413923460080317,0.24039181952258024,0.2482924204960475,0.49778026029457834,0.9664623906593471,0.6056364667903197,0.278231689328909,0.8173402586092815,0.7855705125023082,0
1.0980885353094554,0.7242530849895826,0.9130083182006894,0.4105778432976953,0.23056046621680448,-0.0733182071832631,0.9910769110030394,0.1118386179292638,1.240131267292049,0.10537059794202858,0.45794002437617554,0.6889410520061322,1
0.72790643419514,0.3834813028412781,0.5564612109709258,0.5069231244795414,0.8708417030595508,0.8212349600250755,1.1010770064453237,0.7147405046497279,0.18186487483437186,1.0285332114538286,-0.1498655993458532,0.27930444140075483,1
0.47101615367231175,0.7109928771475424,0.1880589682534622,0.6233204805977055,0.25643181348618016,0.009922118297688381,0.443102843990854,0.4917580296295856,0.11610907288769452,0.2836423633963334,0.16903231253031548,0.4808198591075018,1
0.271417894285636,0.6704208905894908,0.13768355473787186,0.687916133468874,0.3991316367869361,0.16274402572144261,0.6247018573967851,0.7133461782496479,0.22717270210468832,0.4729884661310284,0.2393557878049607,0.27446837984327177,1
0.14356494823129742,-0.013613641459459702,0.626192571962645,0.3019023073684012,0.5881554535340805,0.6938396225493584,0.8238130024433741,0.04351069663910791,-0.021218992621378302,0.7827241748337201,0.07876765823436603,1.0772304312165715,1
0.32673198099692846,0.28412818877889173,0.4821748012068239,0.6049377954541527,0.21198435917281802,0.7875401950913028,0.6743200174982165,0.81685966814995,0.2206487080667998,0.6536280709337688,0.7051128807369775,0.3398503705654481,0
