x1,x2,x3,x4,x5,x6,x7,x8,x9,class
0.16943222239098732,0.8579745816772403,0.5986785593312034,0.20453916830705762,0.8284177620662123,0.4094205207038081,0.45973601588174023,0.36140270563458193,0.06770532179499655,0
0.49064517328008755,0.4846360226613939,0.7667679274904795,0.8082368495973957,0.3363401560277265,0.547212226199912,0.6221577078396044,0.7122918161419255,0.9482613227829395,0
-0.10299839747950035,0.1025118182395483,-0.3194898133608155,0.0670032248865326,0.7298026798747503,-0.03861366705713483,0.8567618102693613,-0.17684027163141414,0.4939564463522962,0
0.8561394749570024,0.9822244198153164,0.8697023268676844,0.6418854339032526,0.02779407708237747,0.8036790209435898,0.49178636307657636,0.033407167096171364,0.2641339373585508,1
0.9129005371354384,0.6711418077037309,0.8214458524482533,0.7742345446215533,0.6471424123803576,0.15356948074812862,0.0747890476119798,0.7050009072890865,0.19446419076402371,1
0.875778188713448,0.9944734995016729,0.8141604098044006,0.6022545762651274,0.002561021092813129,0.7913575297168184,0.5098091801697158,-0.014419513998929726,0.34415548747831287,1
0.4720326746364243,0.9329068247135909,0.30389400979219056,0.5532424863414362,0.4932203768271924,0.4922623529523891,0.6790908981566895,0.8561113083333785,0.2911688764441728,0
0.39957446515724493,0.6846736963481173,-0.04227663017614752,0.4304106026464899,0.617087910095369,0.42570399532778186,0.8791460714676329,0.321381913985472,0.5389926482635092,1
0.7788702314131182,0.690759965757756,0.7806701405883287,0.7992545062432941,0.914884620304364,-0.0006002298188940852,0.221533422554166,0.06150729810867213,0.7363446830694876,1
1.272112053254415,0.8754322771703157,0.9138727316779192,0.8082342766505338,0.6555781840777843,0.37960122599984053,-0.1557194271840946,0.22492167198063884,0.4894553228132646,1
0.17721656712735168,0.6671329481886218,0.6545413014533874,0.6004910550792054,0.11759933069919734,0.4598751516335828,0.8409898539204884,0.38608155363201624,0.5493422008658493,1
0.21856016430421055,0.3008208697975562,0.154523851628176,0.021538005705871135,0.4036667957109827,0.43139372645722296,0.6157116104608841,0.30909793043742717,0.3408074440364857,0
0.1496309660583899,0.6293554620160451,0.632436406169655,0.5973964923727606,0.07063791360390967,0.42719043196178835,0.7926195168813521,0.38174853173785556,0.5141890158947071,1
0.6885159381168374,0.6738579902372002,0.7152708979372474,0.951866235810852,0.4224362175967612,0.37091403827654784,0.052258722146301326,1.0259873414934875,0.8904949815655538,0
0.3031807570916898,0.20606306349571368,-0.024822970543820003,0.5668685075258023,0.05696668848741504,0.37820007309590586,0.16959955186649675,0.020871904377290897,0.8081544499051887,1
0.32477614855362014,0.04751186526956677,0.1747503599756459,0.34942281294125793,0.5725953535295484,0.07473254440089672,0.2227746670866515,0.21165715884297134,0.12317265489871075,1
0.5164513933294875,-0.12862482535093078,1.2475235391830508,0.1075558458999776,-0.1289914873018237,-0.10618948221747604,0.8241274134498511,-0.15316675118070766,1.2000940851339965,1
0.163248898840116,0.8498347733601735,0.6001818734980221,0.20053436150621395,0.824365335212952,0.412622010443274,0.4639815808791566,0.35818234290856815,0.07329093188152615,0
